0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
-0.15229246,-0.021612218,0.17935199,0.03534159,0.05205021,0.12120582,0.12478186,-0.04680375,-0.083410844,0.22159682,-0.013748312,0.021769425,-0.09862451,0.14024498,0.08558355,0.020713005,0.02997738,-0.10727539,-0.00809503,0.1161332,0.14300917,0.10028502,-0.0811244,0.014867462,0.06321251,0.25491822,0.18216781,-0.025500549,-0.046608035,0.21228069,0.15572508,0.17846885,0.19038174,0.09486552,-0.0699525,0.097253665,0.093558036,0.03996023,-0.083860755,0.050759487,-0.11428991,-0.22172627,0.18246156,0.12036168,0.052751858,0.2144002,0.16115507,-0.049623974,0.2700915,0.053984657,0.0528708,0.1960544,-0.063061096,0.16793492,-0.11450363,0.087438755,0.012554134,0.0888902,-0.0043407083,-0.07242486,-0.018852752,-0.018525003,0.06285451,0.0679512,-0.00984293,-0.08410448,-0.080012836,0.17911175,0.008620927,0.198556,0.022851856,-0.070035376,-0.113466494,-0.033803705,0.09673828,-0.021155255,0.059848696,0.12343687,0.097421095,0.16094774,0.016600648,0.201606,0.14965998,-0.0067177108,-0.029427791,0.16762248,0.20384128,0.0843117,-0.12070591,-0.07546433,0.09675715,-0.056737658,0.32309398,0.10013664,-0.07096401,-0.17557558,0.068466276,0.07998849,0.0051076156,-0.07884863,0.21871492,0.16701424,0.14746092,0.018457714,0.051841047,6.5764,-0.04423954,0.03714605,0.113273844,-0.6906086,0.09302709,0.005158918,-0.036897555,0.17286634,-0.02922861,0.10052874,-0.00824944,0.10776716,0.07562648,0.03844414,0.0963679,0.019971669,-0.011657838,0.0655638,-0.017835619,0.25877246,-0.05919618,0.043004468,0.09739717,0.106851086,0.09913122,-0.06292031,0.015177875,0.071507685,-0.038672205,0.17299804,0.038367223,-0.0028959513,-0.05732311,-7.418534,0.050281893,0.007489615,0.031528197,0.19111183,0.11955805,0.14586236,0.23000984,0.1445347,-0.106410824,0.2968876,0.033262942,-0.08649287,-0.009891504,1.1686445,0.058037378,0.08591951,-0.112412214,0.2984624,0.16676797,-0.06712254,0.06268634,0.0727613,-0.010846499,-0.008070735,0.044706628,0.49936405,-0.13945195,-0.16485704,0.09145625,0.12952094,0.19629075,0.028529385,-0.086069405,0.09615501,-0.014709525,0.28696963,-0.053663053,0.15874214,-0.05496823,0.25837165,-0.18188336,-9.433985,-0.09150269,0.09151304,0.060595058,0.050999027,-0.11902963,0.03260439,0.17956766,-0.044160485,0.14692521,0.02500822
-0.14667447,-0.019608838,0.16615185,0.04512487,0.05104966,0.10938399,0.13123411,-0.05585302,-0.0966636,0.23289678,-0.0509914,0.05661451,-0.052481435,0.10946671,0.08052957,0.015062402,0.043182388,-0.11208016,-0.0042398334,0.116920054,0.1457926,0.0742957,-0.067808665,0.027721765,0.055203095,0.24440852,0.16770442,-0.040681664,-0.030437289,0.21568076,0.15044686,0.15787973,0.20867032,0.09370908,-0.061846755,0.062092897,0.09736571,0.042148966,-0.09755845,0.05613312,-0.09647858,-0.18969001,0.1988309,0.10758085,0.069337755,0.24624924,0.13330758,-0.07604056,0.2576228,0.06967801,0.05809537,0.21826337,-0.06405949,0.15384716,-0.1189149,0.123876855,0.02088027,0.076242454,-0.019928366,-0.05297536,-0.033616528,-0.011778963,0.06975197,0.08811865,-0.0010949959,-0.1056452,-0.07142238,0.18167497,0.021192303,0.175859,0.018552648,-0.06428586,-0.086354226,-0.030480782,0.08587724,-0.03808928,0.08405104,0.10487629,0.069260895,0.15684837,0.021226179,0.2101216,0.13245055,-0.00010045545,-0.041812573,0.20025359,0.21823592,0.08012227,-0.11756459,-0.07568413,0.08578291,-0.037400354,0.32761526,0.08001363,-0.054641902,-0.17990613,0.06362607,0.10621699,0.005370154,-0.091894366,0.18927692,0.1644809,0.14996032,0.011228399,0.048168696,6.555539,-0.04639823,0.018772837,0.121226646,-0.66949993,0.10492623,-0.019728426,-0.052317213,0.18755849,-0.03422464,0.12445939,-0.017984645,0.08150467,0.0860605,0.059879635,0.09060213,0.013664581,-0.007296425,0.071493246,-0.02001935,0.25290328,-0.055739515,0.044715676,0.087090105,0.11299826,0.1277423,-0.046987787,0.042466447,0.07513532,-0.030916769,0.17930673,0.0022138166,-0.009477537,-0.078621954,-7.3905187,0.034781244,0.014890415,0.029341567,0.20714514,0.06677301,0.13871834,0.2399088,0.1446585,-0.0989969,0.29731163,0.040345974,-0.064132646,0.008559242,1.1530191,0.06094495,0.071672186,-0.07698172,0.2957324,0.16741829,-0.08255824,0.05612757,0.057098754,-0.012455515,0.019541956,0.046698015,0.4627393,-0.12069828,-0.17958584,0.08065628,0.15319437,0.19302021,0.01940731,-0.11068167,0.12559107,-0.031938195,0.2648534,-0.072664306,0.14629611,-0.05854921,0.28207073,-0.18400519,-9.4761505,-0.08745321,0.086324036,0.08822797,0.051346194,-0.10569481,0.055102028,0.1741092,-0.05116829,0.1546782,0.020772178
-0.19517882,0.011403128,0.14666378,0.030542592,0.061433665,0.058768656,0.12928967,-0.040878903,-0.080215916,0.22669433,-0.06879857,0.028913332,-0.018162664,0.07696352,0.0713832,0.048682626,0.07202952,-0.08558277,-0.063259214,0.118005395,0.09941127,0.115731105,-0.086497776,0.026868194,0.100460246,0.20569442,0.16017744,0.0359288,-0.028422603,0.23774098,0.14603548,0.10318826,0.19695586,0.13941722,-0.055889603,0.104007326,0.09905944,0.06238972,-0.06800429,0.06133922,-0.09820696,-0.13554381,0.18089758,0.1290614,0.09217957,0.23416953,0.16659585,-0.024845408,0.20370305,0.019960802,0.053352017,0.17909242,-0.026582183,0.13471496,-0.09272729,0.107563175,0.03686686,0.10511604,-0.026387364,-0.013269896,0.048244778,-0.019104704,0.04081044,0.081165686,0.041056152,-0.09005271,-0.08161972,0.17115436,0.014431842,0.18489656,0.011772577,-0.07288352,-0.11059605,-0.04441149,0.07927353,-0.030771952,0.04280111,0.116600424,0.054706212,0.111231685,0.022565356,0.19571336,0.10743011,0.042387147,-0.059022024,0.20995347,0.15855221,0.051000357,-0.07239566,-0.06652782,0.070013255,-0.013170318,0.27738327,0.0612003,-0.07143347,-0.16160813,0.08335255,0.07490998,0.019224184,-0.08220617,0.15985386,0.15596944,0.12434414,0.017095132,0.0845555,6.6266284,-0.005624213,0.04823769,0.08063323,-0.69892955,0.092625014,-0.01016509,0.000113528156,0.18081442,-0.04823852,0.153688,-0.0067641763,0.03194964,0.055012625,0.02228673,0.1157166,0.04777063,-0.019541569,0.074881755,-0.059523072,0.21015064,-0.06354749,0.0138168,0.079488486,0.08443797,0.09074405,-0.05561963,-0.0077720825,0.06672013,-0.012043477,0.17032632,0.028750492,-0.02420765,-0.024693353,-7.3809953,0.06951084,-0.0004904943,0.050751623,0.1798107,0.0976298,0.13328375,0.24939217,0.15148693,-0.07986591,0.23105921,0.034316108,-0.0347111,0.04019478,1.1594938,0.045682933,0.07627419,-0.052307993,0.2823815,0.13523331,-0.062828444,0.048977267,0.063768215,0.022432165,0.04835403,-0.009359154,0.35426417,-0.13437466,-0.12216925,0.1419522,0.12391713,0.20196834,0.019737106,-0.09390925,0.11145885,-0.025941322,0.25517783,-0.057906397,0.095505886,-0.036944453,0.2704727,-0.11771312,-9.458553,-0.048205838,0.062544234,0.040626977,0.05141423,-0.059039533,0.06046113,0.1394914,-0.022829615,0.11955679,0.043596063
-0.13668388,0.020190138,0.15964514,0.09246527,0.076983996,0.13833347,0.1471984,-0.012603045,-0.1086636,0.19930483,-0.033970892,0.07633492,-0.031281427,0.10503409,0.049905617,-0.020075744,0.018182065,-0.12593472,-0.0073477817,0.13190071,0.18393424,0.08810496,-0.06593062,0.03061513,0.07181122,0.26642102,0.19680421,0.02124407,-0.057119567,0.23528276,0.18823048,0.19576022,0.19161707,0.10003391,-0.06388943,0.09577459,0.040391095,0.080292605,-0.09727751,0.041611545,-0.06960148,-0.18411534,0.13921753,0.16796778,0.051309973,0.21711172,0.17885719,-0.061779305,0.25073963,0.019920796,0.061829913,0.19561218,-0.05805605,0.14622639,-0.13403559,0.121609814,0.0035062737,0.07596152,-0.06298262,-0.07371632,-0.04318508,-0.0021945687,0.009553535,0.062341962,0.024363052,-0.079905055,-0.04904144,0.18968962,0.025078291,0.19092646,0.009444513,-0.09255045,-0.070035696,-0.013721662,0.07823214,-0.042933498,0.03397625,0.09971011,0.10897013,0.14233796,0.032956176,0.18814525,0.12946,-0.0064745126,-0.068159424,0.20611474,0.19909379,0.061091345,-0.1256794,-0.080753535,0.11140806,-0.063154176,0.359861,0.051535882,-0.07840121,-0.20089248,0.06378279,0.07063201,-0.013037767,-0.11167873,0.19839898,0.1170906,0.16792047,0.005056408,0.057635494,6.588985,-0.05235712,0.034576956,0.07144216,-0.7304446,0.10159715,0.02357486,-0.095588095,0.21118861,0.0008982735,0.08086898,-0.033703946,0.10054918,0.10732107,0.039492067,0.10173639,0.0029031136,-0.00965539,0.07704193,-0.02784102,0.23767708,-0.06525003,0.09785849,0.062441938,0.09838279,0.1267473,-0.10652999,0.025662987,0.06565072,-0.06305999,0.21523796,0.05304465,0.004167343,-0.05638805,-7.3766465,0.017280793,-0.004014994,0.045176163,0.24965926,0.07748894,0.10972895,0.2504871,0.13181682,-0.091426164,0.32283762,0.052605893,-0.06458998,-0.015577388,1.1899372,0.07810203,0.08983687,-0.1253171,0.28402957,0.15087767,-0.09187376,0.06881673,0.05978438,-0.031198611,-0.049273275,0.026061203,0.4447044,-0.11262135,-0.2256878,0.08037466,0.124343105,0.1954997,0.036580384,-0.05726289,0.10397702,-0.010929269,0.33280882,-0.05644242,0.14451732,-0.037073478,0.26812586,-0.15383446,-9.44874,-0.0335447,0.07731077,0.09695815,0.087640464,-0.13458437,0.01482925,0.15482238,-0.016327165,0.15447463,0.006019717
-0.16333982,-0.01858351,0.20228326,0.004808104,0.05298648,0.11655989,0.11910397,-0.06644108,-0.07806976,0.22021487,0.011402222,-0.009298812,-0.13878006,0.15652871,0.10628219,0.020029707,0.025201904,-0.08187163,0.003975375,0.102989264,0.15992014,0.12663619,-0.088199146,-0.0020018106,0.09841879,0.2495266,0.17952228,-0.031744033,-0.04752801,0.21283698,0.14014876,0.17614523,0.1967911,0.101474434,-0.06376222,0.09199457,0.104358755,0.029630445,-0.09381863,0.066074915,-0.121018745,-0.22393644,0.19893159,0.11190581,0.053731,0.21580659,0.13431147,-0.045205615,0.25764835,0.032272566,0.060210325,0.17118841,-0.07125316,0.15679869,-0.086279124,0.0619687,-0.010364696,0.08495596,0.023097605,-0.05736187,-0.03204107,-0.0188174,0.036828052,0.07583921,-0.0053916257,-0.059485853,-0.07649191,0.1604657,0.01752811,0.2086587,0.038588148,-0.051801115,-0.12701115,-0.06734174,0.10425178,-0.006256176,0.061890364,0.13703603,0.10528556,0.17820518,-0.02193215,0.18453747,0.15497838,-0.0020550631,-0.00887388,0.14346391,0.18245687,0.09915326,-0.105194815,-0.072850935,0.08217095,-0.072287165,0.2934865,0.12754428,-0.049388032,-0.14542589,0.07394302,0.088450946,0.021218797,-0.073886454,0.2228546,0.18870856,0.13535365,0.030461509,0.050277412,6.5773168,-0.04929523,0.037010226,0.11132956,-0.67569196,0.09084753,-0.0006832686,-0.013054272,0.15626174,-0.027065197,0.09480366,0.012396537,0.118857585,0.062328763,0.038056895,0.09627422,0.036065087,-0.0048617255,0.0822428,0.00038622064,0.25592503,-0.06981669,0.01295842,0.10842436,0.11040599,0.06726541,-0.0544619,-0.00889483,0.07318216,-0.026572399,0.17427137,0.05658702,0.0077544544,-0.05699169,-7.431995,0.043805856,0.0058496683,0.03917017,0.16589376,0.13582364,0.164981,0.23056516,0.14882568,-0.10821626,0.25894144,0.027975438,-0.10012381,-0.011380146,1.142979,0.038026314,0.0841642,-0.117849365,0.28793886,0.15567063,-0.07206264,0.03881186,0.09898606,-0.015150306,-0.010700081,0.04407515,0.5296364,-0.16096723,-0.13835323,0.1262881,0.15249775,0.19859198,0.03668568,-0.094636746,0.103115745,-0.020131083,0.2810781,-0.055795025,0.17249218,-0.040210586,0.25465342,-0.19870633,-9.427026,-0.13394725,0.089556396,0.03356926,0.057069357,-0.1119702,0.028999606,0.16285299,-0.030373398,0.15589699,0.043643825
-0.16498615,-0.024568252,0.18866912,0.014370614,0.049284235,0.10827408,0.12017779,-0.065551445,-0.08168761,0.22613092,-0.0025939578,0.008886503,-0.107693456,0.13150758,0.096771285,0.019980432,0.031504333,-0.08863396,-0.0055129062,0.10985176,0.15932713,0.11441033,-0.087188624,0.00846009,0.08505229,0.2553316,0.18505998,-0.024066553,-0.041883614,0.20586325,0.14530218,0.16116795,0.19263539,0.10286973,-0.062051523,0.08985145,0.09513019,0.03943807,-0.087008536,0.053868745,-0.1220825,-0.21658999,0.18639493,0.10766888,0.04216049,0.21934319,0.13945818,-0.048438814,0.26180997,0.044992186,0.063980095,0.18154502,-0.07002987,0.15736029,-0.09239365,0.08329917,-0.00013055891,0.078462094,0.0060707363,-0.050590817,-0.025196359,-0.022421392,0.046482187,0.072878614,-0.018044237,-0.0731704,-0.08429143,0.16787417,0.02406013,0.19889839,0.035086613,-0.05889508,-0.111038834,-0.053224247,0.09842302,-0.012692606,0.064401954,0.1293761,0.09782915,0.16843605,-0.00017984254,0.19126844,0.15022217,-0.0037474798,-0.019374695,0.16647115,0.18976173,0.09503017,-0.10269788,-0.06804199,0.089605056,-0.054687463,0.31196377,0.10968182,-0.056131024,-0.15412956,0.0714122,0.093204774,0.010538832,-0.07190063,0.21852708,0.18320327,0.13980652,0.031260744,0.050132323,6.5811496,-0.0541065,0.03009317,0.10395871,-0.68626916,0.090964936,-0.008896527,-0.023192527,0.16499443,-0.02941023,0.10597838,0.0069011888,0.10686763,0.06075372,0.043939568,0.090128675,0.028918095,-0.016479226,0.07182526,-0.008062214,0.2578021,-0.06272956,0.024176192,0.10112606,0.10576547,0.08434076,-0.057457913,0.002636632,0.07330243,-0.027970271,0.1752337,0.047199044,-0.0048821773,-0.05471171,-7.4164042,0.04113221,0.017358782,0.04227117,0.17730863,0.13470024,0.1566472,0.23200655,0.14461508,-0.10200541,0.2747904,0.03254782,-0.09948882,0.00045948493,1.1565952,0.04363686,0.08349882,-0.103462696,0.28259104,0.16507834,-0.0698034,0.04869704,0.08203944,-0.005004653,-0.007917448,0.044909116,0.49901012,-0.13713387,-0.1524862,0.10752988,0.15399948,0.20205832,0.027852152,-0.08860945,0.10980101,-0.024156248,0.2747692,-0.055002607,0.16179332,-0.053256724,0.2591586,-0.17752802,-9.438329,-0.108144514,0.09008667,0.043168195,0.054092553,-0.112543255,0.028920224,0.16939738,-0.04258608,0.14568594,0.037755582
-0.1846576,-0.018209968,0.17225577,-0.002083447,0.036567234,0.07593888,0.1162626,-0.0679143,-0.07072069,0.23783843,-0.017943233,-0.002198608,-0.100800924,0.11313658,0.10204635,0.035620317,0.049059693,-0.075475834,-0.024259023,0.10488209,0.1405473,0.13554092,-0.08972395,0.004866791,0.092539825,0.24304274,0.17920536,-0.009301084,-0.03925521,0.21514249,0.12927754,0.13916981,0.1895189,0.1344216,-0.05871766,0.108063444,0.104255326,0.036773216,-0.08118526,0.057082538,-0.11873099,-0.18840177,0.18755089,0.116324544,0.055366315,0.22993705,0.14832324,-0.025560996,0.24189636,0.043390144,0.06334589,0.16187015,-0.069318965,0.15742952,-0.077586256,0.07780608,0.006844583,0.08004053,0.00063298247,-0.026362274,0.013640826,-0.026649281,0.051334526,0.10279628,-0.0016603179,-0.06371794,-0.06987919,0.1595154,0.018747082,0.18922995,0.045112915,-0.050696913,-0.11720036,-0.06387854,0.09916865,0.0033238677,0.054896463,0.123692125,0.070819296,0.15761393,-0.0121601,0.20397826,0.14516427,-0.0081992475,-0.022403164,0.1737394,0.17756803,0.086701624,-0.091201685,-0.052822776,0.07287359,-0.05058517,0.2786302,0.11497104,-0.064497456,-0.1417385,0.0755007,0.09347709,0.014997816,-0.076762505,0.2002165,0.18152851,0.12318945,0.034417544,0.05759395,6.625635,-0.044169698,0.027441893,0.0978324,-0.70055723,0.08483375,-0.002834498,0.007281721,0.15674937,-0.03907601,0.12173634,0.024590785,0.07805978,0.036459558,0.02539369,0.10423639,0.053708073,-0.0115404045,0.07239681,-0.018694457,0.23220177,-0.07782878,0.0037460267,0.11071785,0.10396593,0.061304756,-0.056906946,-0.022249836,0.058130264,-0.011006329,0.16372056,0.047940258,-0.0077994163,-0.039117686,-7.393477,0.05453355,0.010917619,0.049357634,0.15774204,0.14896145,0.1536713,0.24291682,0.16034941,-0.1058433,0.234695,0.02370593,-0.0842434,0.012847773,1.1551883,0.03580948,0.072012156,-0.0867188,0.2668068,0.15992413,-0.07366563,0.039444324,0.07897308,0.005094339,0.012501137,0.03191644,0.45273545,-0.1430405,-0.12641099,0.12771912,0.16152702,0.2032745,0.029426824,-0.09185375,0.106524296,-0.025668545,0.2695406,-0.05205759,0.13400085,-0.041331466,0.25412974,-0.16991308,-9.436172,-0.087842315,0.083045356,0.027509153,0.05735861,-0.09476258,0.035641484,0.14962278,-0.02883977,0.13996315,0.050358623
-0.1837585,0.0042692483,0.17030431,0.029440017,0.07603953,0.10359016,0.1469834,-0.03527314,-0.07920878,0.20378067,-0.0224923,0.0053191897,-0.07251771,0.107849166,0.08210719,0.021727076,0.030272605,-0.086852714,-0.011024716,0.108451925,0.17215693,0.10457544,-0.074546695,0.009694221,0.117289715,0.23876426,0.21426529,-0.01785987,-0.059626084,0.24536422,0.16778119,0.16761103,0.20979457,0.10584708,-0.068628535,0.0823744,0.08530828,0.052503698,-0.086590156,0.062317364,-0.09652687,-0.15696596,0.16325825,0.14631887,0.052304193,0.21812953,0.133525,-0.056472838,0.22317751,0.014035336,0.060188744,0.16284148,-0.07784619,0.13645089,-0.089039125,0.08794745,-0.00613415,0.068491206,-0.029744565,-0.050968017,-0.03798602,-0.006955507,0.0003299307,0.097648755,0.030820582,-0.05881102,-0.049949285,0.15918861,0.031167587,0.19303314,0.025014974,-0.052364387,-0.09997642,-0.04656357,0.09730477,-0.014338164,0.059840363,0.117377564,0.100514926,0.15553631,-0.015208906,0.1888554,0.14241777,-0.008221519,-0.021193868,0.17742452,0.17743535,0.05721078,-0.08269999,-0.056620963,0.08552453,-0.057680693,0.2882173,0.08825713,-0.06176564,-0.13397656,0.07328352,0.096089296,0.0066716718,-0.08444825,0.20310882,0.16380493,0.14756724,0.016544532,0.071777545,6.584517,-0.049153678,0.03862515,0.084930845,-0.68631655,0.088842824,0.015098351,-0.025461825,0.1908269,-0.013871083,0.09228439,0.0014220938,0.10427032,0.07655936,0.00918908,0.10728103,0.034704175,-0.0034018504,0.10108671,-0.02029035,0.24519071,-0.08219907,0.0073036123,0.09128733,0.09561601,0.07521098,-0.09245246,-0.020506857,0.06623869,-0.032213464,0.20656906,0.049584735,0.0058879615,-0.059501886,-7.3796444,0.014550747,-0.016263127,0.050816968,0.20196022,0.10375166,0.1330016,0.25886396,0.14260967,-0.11033221,0.2517676,0.04198879,-0.07952092,-0.013207913,1.1575986,0.038584776,0.0733351,-0.11114645,0.26975328,0.14186113,-0.08206725,0.053010013,0.08219693,-0.014327877,-0.0037361423,0.030047916,0.4462126,-0.14099988,-0.18889403,0.1260523,0.17872682,0.19607675,0.032315444,-0.08990556,0.12882708,-0.038089067,0.31325632,-0.054473378,0.1662376,-0.022012472,0.28324682,-0.16688323,-9.469018,-0.10810031,0.080343984,0.03008981,0.08413088,-0.1186035,0.041121844,0.14451942,-0.0028170021,0.16144678,0.07099893
-0.15910557,0.040868394,0.16667366,0.10708048,0.09341779,0.1221846,0.13590007,0.012866584,-0.11070349,0.19201161,-0.06876231,0.07030191,0.0037430783,0.115659975,0.048064332,0.01583291,0.053477436,-0.124521226,-0.03267563,0.15470685,0.13983786,0.07444591,-0.07524788,0.054386657,0.07110683,0.24019633,0.17877404,0.0379813,-0.06305418,0.24377207,0.18975201,0.1665228,0.19217497,0.10788598,-0.050460566,0.105785,0.048947472,0.08493607,-0.08220485,0.06060809,-0.08046695,-0.13004778,0.16710381,0.14526194,0.09596713,0.2202922,0.19591561,-0.08144742,0.22297737,0.02113536,0.08024661,0.20221825,-0.017310046,0.12749532,-0.15163162,0.1312238,0.020091027,0.0847805,-0.09983181,-0.08207862,0.0058151754,0.007276027,0.016046975,0.061445486,0.08748901,-0.09613452,-0.041941777,0.18205504,-0.006166099,0.21701548,0.0064807907,-0.11534997,-0.09871725,-0.014625948,0.0635945,-0.03352106,0.018517286,0.085334145,0.09755989,0.11325032,0.029564727,0.18653572,0.100638814,0.026786253,-0.10327569,0.21458536,0.20196517,0.040297102,-0.12599385,-0.093687974,0.10775742,-0.041424472,0.3500796,0.047884777,-0.0834147,-0.19108354,0.070819825,0.062654704,-0.0025712997,-0.11071201,0.13209623,0.097649336,0.14785296,-0.015237857,0.07862748,6.578371,-0.029217396,0.061946534,0.06686846,-0.74432105,0.11044282,0.029472085,-0.08427866,0.21578299,-0.02260057,0.08482164,-0.05542091,0.0730026,0.13298978,0.039589345,0.09663889,0.0036653704,-0.010839807,0.07327391,-0.08438666,0.2259923,-0.060731433,0.10678416,0.06674016,0.087950595,0.13249162,-0.10513595,0.045316245,0.09118547,-0.062349938,0.21490175,0.065635756,0.0038056076,-0.030970607,-7.356318,0.050257787,-0.033272058,0.011867235,0.2648772,0.06564007,0.07685293,0.24120945,0.14029086,-0.084209725,0.30534732,0.045409586,-0.031271044,0.002783504,1.1858839,0.07071385,0.067421615,-0.08898603,0.31516588,0.13821268,-0.10037881,0.06820226,0.058342062,-0.024098443,-0.014782944,-0.0065741385,0.4112017,-0.10570861,-0.22160238,0.12243427,0.11620207,0.19607858,0.01750039,-0.074719965,0.09479953,-0.010744597,0.29663885,-0.07636858,0.100417525,-0.024679555,0.2967951,-0.1395364,-9.476576,-0.026473643,0.03436922,0.09415797,0.092465974,-0.11122931,0.055975642,0.15657686,0.009020207,0.15822953,0.00989306
-0.15233634,0.046268217,0.14088236,0.08937981,0.07353665,0.13055505,0.1638194,-0.012286393,-0.12293234,0.19476141,-0.06129957,0.06785008,-0.0133005865,0.08699962,0.048083566,-0.013056393,0.047494907,-0.12017918,-0.03296957,0.12498794,0.16372553,0.08368528,-0.066825524,0.030661464,0.095317855,0.26492962,0.1687504,0.0068499134,-0.020351285,0.25165823,0.16976093,0.16769074,0.21550934,0.09822055,-0.056570478,0.06324984,0.046303138,0.060712956,-0.09888,0.041108165,-0.07877427,-0.17917004,0.14793095,0.15291116,0.071859755,0.23743764,0.19295707,-0.080688246,0.23390073,0.011921999,0.034725275,0.2025875,-0.04334332,0.15372948,-0.1235227,0.12987801,0.02376372,0.10959841,-0.07390719,-0.04539606,-0.055616535,-0.0027212573,0.023276018,0.07655989,0.02799859,-0.092369534,-0.051134404,0.17827196,0.05016678,0.13950804,-0.0023318853,-0.09717263,-0.03989735,-0.008471591,0.08089436,-0.082591854,0.07479626,0.08393293,0.051219694,0.1413725,0.052868865,0.20063576,0.13662864,-0.003203976,-0.07224094,0.2078636,0.2056415,0.055209477,-0.12714012,-0.09801049,0.0853479,-0.050145157,0.345337,0.051953156,-0.053449765,-0.2427859,0.047536314,0.06410182,0.014112465,-0.10307226,0.20086834,0.13590182,0.16155902,0.023682771,0.051605374,6.584959,-0.037367344,0.03201124,0.101325475,-0.7403366,0.10503011,-0.009092815,-0.09005347,0.18167564,-0.025482938,0.1377838,-0.030675171,0.06728468,0.113638535,0.025376908,0.12997049,0.015238918,-0.022428777,0.060884546,-0.042484187,0.21868113,-0.05483408,0.0970662,0.04754527,0.112883255,0.15206759,-0.076945,0.029217817,0.06286466,-0.056139443,0.18943717,0.047454804,-0.00422225,-0.07047396,-7.3908124,0.027381707,-0.018890113,0.05628105,0.27238753,0.037221618,0.14859253,0.25349882,0.13787986,-0.06702315,0.32129177,0.07153869,-0.04079938,0.0031302767,1.1844879,0.10315385,0.103041165,-0.118453175,0.30352023,0.13747399,-0.10983083,0.07019974,0.050233673,0.004657298,-0.017380841,0.026194608,0.38394547,-0.122979976,-0.18855941,0.076367855,0.105621345,0.1853332,0.036489937,-0.0920547,0.1071382,-0.00915512,0.3134083,-0.05380419,0.15541609,-0.04700423,0.27145076,-0.13908963,-9.444632,-0.012780017,0.084909,0.09780467,0.0813319,-0.11847696,0.02375518,0.14611357,-0.04447328,0.16048972,0.005935866
-0.15721272,0.04242408,0.18268037,0.08777551,0.102652475,0.13658558,0.12357385,0.0021061862,-0.124899365,0.1907654,-0.034046434,0.041718204,-0.030452494,0.12044746,0.047576386,0.0011055388,0.053306617,-0.12625596,-0.02235351,0.16136368,0.15108193,0.08190823,-0.084826976,0.023234762,0.0845151,0.24915619,0.17158566,0.042927224,-0.04189602,0.25186074,0.18939708,0.1788599,0.2008507,0.0937976,-0.056402262,0.10344706,0.058077984,0.053066023,-0.08029448,0.060049176,-0.10428452,-0.1774831,0.16718206,0.14424092,0.0846468,0.21105608,0.1947088,-0.06216745,0.24227685,-0.00088744523,0.08126826,0.19835968,-0.0150560085,0.13064845,-0.12067914,0.11388114,0.010360225,0.08991802,-0.052755833,-0.07214921,-0.0076388307,0.0021978812,0.02005647,0.040819723,0.04248074,-0.09053623,-0.05252931,0.16644382,0.0005844251,0.2146244,0.0027349107,-0.111050926,-0.11173976,-0.0147742415,0.08126076,-0.048472416,0.041360427,0.111942776,0.11594453,0.11441459,0.033334117,0.17440665,0.13140832,0.02199513,-0.08919009,0.18973409,0.18223104,0.07259708,-0.14410923,-0.10658481,0.100273564,-0.051093988,0.3559994,0.05517622,-0.095995866,-0.20170975,0.04447011,0.049593225,0.021603849,-0.07240359,0.18790048,0.14055023,0.14091863,0.004668153,0.07774136,6.5587835,-0.04440622,0.0584582,0.05720614,-0.73182446,0.11348677,0.014753175,-0.076266125,0.18179066,-0.025107257,0.09529916,-0.0458512,0.08082894,0.13292155,0.039951168,0.10527324,0.0070707747,-0.0051225186,0.06928831,-0.06646127,0.23905104,-0.050530598,0.106944725,0.061327767,0.09388109,0.13985135,-0.105915464,0.019854892,0.10879017,-0.06183356,0.21096899,0.10440962,0.005917128,-0.03385817,-7.414354,0.05921865,-0.03384962,0.028870467,0.26121092,0.083387144,0.09355886,0.22307864,0.109785266,-0.060365833,0.3126256,0.03244185,-0.05424771,-0.0032826166,1.1800716,0.08248497,0.11471586,-0.13229416,0.3348922,0.12142377,-0.08555881,0.05442421,0.06781257,0.0100218,-0.03431015,-0.014395413,0.44473824,-0.101740696,-0.1889039,0.12845783,0.08659401,0.1831689,0.0289907,-0.097228535,0.08201475,-0.0021940179,0.29758865,-0.059591047,0.13746057,-0.036499403,0.25915173,-0.12793018,-9.444546,-0.04565957,0.04084275,0.059807897,0.09035206,-0.11728447,0.03962833,0.16983128,-0.017038148,0.15358831,0.006122598
